Hour,Edge,flowrate
99.0,30,0.001278987070094938
99.0,31,0.0001643024784015117
99.0,32,-9.115051305832708e-05
99.0,33,-5.106292973793038e-05
99.0,34,-0.0006070110077149222
99.0,35,-0.0010493338602029169
99.0,36,-7.640844557789784e-07
99.0,37,5.9656873161106724e-05
99.0,38,8.501848899955185e-05
99.0,39,-5.562929482881274e-05
99.0,40,-2.7032133603159207e-05
99.0,41,0.0006340083569890093
99.0,42,3.3837767780874436e-05
99.0,43,0.0002794677178209019
99.0,44,0.0003712560647593882
99.0,45,-0.0005833089872135363
99.0,46,3.473495753639718e-05
99.0,47,-0.00032521551468520565
99.0,48,-0.0007308011307248512
99.0,49,-1.3954486450250107e-05
99.0,50,-4.4462546927424095e-05
99.0,51,-0.00038726457627152546
99.0,52,-1.3796382425633158e-05
99.0,53,-0.0007953014722511802
99.0,54,0.0015667218570619072
99.0,55,0.0003925398912652298
99.0,56,-0.00013583257632030356
99.0,57,-0.00033721345870824126
99.0,58,0.017361942616316354
100.0,1,0.0006420334631994105
100.0,2,1.882474978182797e-05
100.0,3,1.9215728217263974e-05
100.0,4,6.879033322711725e-06
100.0,5,0.00021687230310185818
100.0,6,-1.4537604019459646e-05
100.0,7,-4.776206613601304e-05
100.0,8,-1.6579761134383085e-05
100.0,9,-3.4404693289245163e-05
100.0,10,3.219091268339895e-05
100.0,11,-7.694674046968228e-05
100.0,12,-0.0004090563954444295
100.0,13,-0.0009869101676157526
100.0,14,0.01548211865869466
100.0,15,0.013454596201372751
100.0,16,0.007869031168375135
100.0,17,0.0027210417956010737
100.0,18,0.0017246427739370366
100.0,19,0.0006247138100151738
100.0,20,-0.0005328716720626081
100.0,21,-0.0015941451529147702
100.0,22,0.0034230991397622115
100.0,23,0.002909534835224285
100.0,24,0.0021685394016972954
100.0,25,0.0014885976370691523
100.0,26,0.00036355599279357586
100.0,27,-0.0005099039853984781
100.0,28,0.00374208422020108
100.0,29,0.002890757579493177
100.0,30,0.001278987070094938
100.0,31,0.0001643024784015117
100.0,32,-9.115051305832708e-05
100.0,33,-5.106292973793038e-05
100.0,34,-0.0006070110077149222
100.0,35,-0.0010493338602029169
100.0,36,-7.640844557789784e-07
100.0,37,5.9656873161106724e-05
100.0,38,8.501848899955185e-05
100.0,39,-5.562929482881274e-05
100.0,40,-2.7032133603159207e-05
100.0,41,0.0006340083569890093
100.0,42,3.3837767780874436e-05
100.0,43,0.0002794677178209019
100.0,44,0.0003712560647593882
100.0,45,-0.0005833089872135363
100.0,46,3.473495753639718e-05
100.0,47,-0.00032521551468520565
100.0,48,-0.0007308011307248512
100.0,49,-1.3954486450250107e-05
100.0,50,-4.4462546927424095e-05
100.0,51,-0.00038726457627152546
100.0,52,-1.3796382425633158e-05
100.0,53,-0.0007953014722511802
100.0,54,0.0015667218570619072
100.0,55,0.0003925398912652298
100.0,56,-0.00013583257632030356
100.0,57,-0.00033721345870824126
100.0,58,0.017361942616316354
101.0,1,0.0006384032214006252
101.0,2,1.8718309723465353e-05
101.0,3,1.9107077040098976e-05
101.0,4,6.840138461832985e-06
101.0,5,0.00021564604477163388
101.0,6,-1.4455403672866982e-05
101.0,7,-4.7492005540157314e-05
101.0,8,-1.6486013979167143e-05
101.0,9,-3.421015930956561e-05
101.0,10,3.2008894852765945e-05
101.0,11,-7.651166215177716e-05
101.0,12,-0.0004067434730352972
101.0,13,-0.000981329892945063
101.0,14,0.01539457827511267
101.0,15,0.013378520016194183
101.0,16,0.007824537386477282
101.0,17,0.002705656237638918
101.0,18,0.0017148911442110544
101.0,19,0.0006211814965445577
101.0,20,-0.0005298586609422172
101.0,21,-0.001585131393529624
101.0,22,0.0034037439458684364
101.0,23,0.0028930834825700207
101.0,24,0.0021562778518585558
101.0,25,0.0014801806736228027
101.0,26,0.0003615003409824666
101.0,27,-0.0005070208417131855
101.0,28,0.003720925389953498
101.0,29,0.0028744123964350604
101.0,30,0.001271755308084058
101.0,31,0.00016337346496053722
101.0,32,-9.063512173426124e-05
101.0,33,-5.077420466604164e-05
101.0,34,-0.0006035787899137526
101.0,35,-0.0010434006206334584
101.0,36,-7.597659318173937e-07
101.0,37,5.931955529456337e-05
101.0,38,8.453776951720172e-05
101.0,39,-5.531475073834982e-05
101.0,40,-2.6879285341643774e-05
101.0,41,0.0006304234907350937
101.0,42,3.3646439547721994e-05
101.0,43,0.00027788752509245063
101.0,44,0.0003691568750076261
101.0,45,-0.0005800107901887797
101.0,46,3.45385559927485e-05
101.0,47,-0.0003233766515087904
101.0,48,-0.0007266689690907845
101.0,49,-1.3875583636998993e-05
101.0,50,-4.42111430755523e-05
101.0,51,-0.00038507487080294224
101.0,52,-1.3718373663487017e-05
101.0,53,-0.0007908046080192161
101.0,54,0.001557863158659953
101.0,55,0.00039032035709643114
101.0,56,-0.000135064539892363
101.0,57,-0.0003353067564473908
101.0,58,0.017263773166264096
102.0,1,0.0006429208556389519
102.0,2,1.8850768462694785e-05
102.0,3,1.92422873938884e-05
102.0,4,6.888540955221615e-06
102.0,5,0.00021717205513807722
102.0,6,-1.455769743758158e-05
102.0,7,-4.7828080948339154e-05
102.0,8,-1.6602677105706534e-05
102.0,9,-3.44522460398188e-05
102.0,10,3.2235405931025195e-05
102.0,11,-7.70530929472872e-05
102.0,12,-0.0004096217764776616
102.0,13,-0.0009882742347573352
102.0,14,0.015503517419126107
102.0,15,0.013473192602194553
102.0,16,0.007879907426172575
102.0,17,0.002724802709769584
102.0,18,0.0017270265056478539
102.0,19,0.0006255772644191932
102.0,20,-0.0005336081858920873
102.0,21,-0.0015963485163201733
102.0,22,0.003427830409380732
102.0,23,0.00291355627698426
102.0,24,0.002171536669435684
102.0,25,0.0014906551170228855
102.0,26,0.00036405848545863683
102.0,27,-0.0005106087538547492
102.0,28,0.0037472563787063814
102.0,29,0.0028947530686855116
102.0,30,0.0012807548341418975
102.0,31,0.00016452957057592937
102.0,32,-9.127649760420162e-05
102.0,33,-5.1133506977786005e-05
102.0,34,-0.0006078499942887676
102.0,35,-0.0010507842076534928
102.0,36,-7.651400947378067e-07
102.0,37,5.97393286396758e-05
102.0,38,8.513599820639023e-05
102.0,39,-5.570618338425316e-05
102.0,40,-2.7069496511624886e-05
102.0,41,0.000634884657628786
102.0,42,3.388453690449587e-05
102.0,43,0.000279853987154689
102.0,44,0.00037176920003210095
102.0,45,-0.0005841152131528152
102.0,46,3.478296680262684e-05
102.0,47,-0.0003256650145728367
102.0,48,-0.0007318112146799036
102.0,49,-1.3973773804613679e-05
102.0,50,-4.452400120229303e-05
102.0,51,-0.000387799837608218
102.0,52,-1.3815451234158873e-05
102.0,53,-0.0007964007057300336
102.0,54,0.0015688873166711961
102.0,55,0.0003930824440620407
102.0,56,-0.0001360203185582088
102.0,57,-0.0003376795414830861
102.0,58,0.017385939592995784
103.0,1,0.0006413589378027714
103.0,2,1.8804972442895236e-05
103.0,3,1.9195540036306094e-05
103.0,4,6.8718063740338945e-06
103.0,5,0.00021664445536266733
103.0,6,-1.4522330595648939e-05
103.0,7,-4.771188690810812e-05
103.0,8,-1.6562342229344386e-05
103.0,9,-3.436854745735179e-05
103.0,10,3.215709244317927e-05
103.0,11,-7.68658997458263e-05
103.0,12,-0.00040862663759581354
103.0,13,-0.0009858733118925152
103.0,14,0.01546585301710966
103.0,15,0.013440460691444188
103.0,16,0.007860763899264581
103.0,17,0.0027181830467453544
103.0,18,0.001722830850028304
103.0,19,0.0006240574804158309
103.0,20,-0.000532311832626538
103.0,21,-0.0015924703306956008
103.0,22,0.0034195028036051105
103.0,23,0.0029064780539433247
103.0,24,0.0021662611163301114
103.0,25,0.0014870337038870305
103.0,26,0.00036317403769787733
103.0,27,-0.0005093682762789024
103.0,28,0.003738152755257752
103.0,29,0.0028877205252971555
103.0,30,0.0012776433559818013
103.0,31,0.0001641298609301458
103.0,32,-9.105474959225852e-05
103.0,33,-5.1009282514252686e-05
103.0,34,-0.000606373276620748
103.0,35,-0.0010482314210275563
103.0,36,-7.632820426675233e-07
103.0,37,5.959419704185032e-05
103.0,38,8.492916781446198e-05
103.0,39,-5.557085024325721e-05
103.0,40,-2.7003733281599377e-05
103.0,41,0.0006333422626994204
103.0,42,3.380221760007402e-05
103.0,43,0.00027917410648962206
103.0,44,0.00037086601999688584
103.0,45,-0.0005826961581570454
103.0,46,3.469846469748975e-05
103.0,47,-0.00032487384049861585
103.0,48,-0.0007300333449628647
103.0,49,-1.3939825732207962e-05
103.0,50,-4.441583425861114e-05
103.0,51,-0.0003868577130288986
103.0,52,-1.3781887828809644e-05
103.0,53,-0.0007944659220872817
103.0,54,0.0015650758463041838
103.0,55,0.0003921274856325639
103.0,56,-0.00013568986955174648
103.0,57,-0.0003368591795251576
103.0,58,0.017343702016677738
104.0,1,0.0006388065816005374
104.0,2,1.873013639663616e-05
104.0,3,1.9119149393121467e-05
104.0,4,6.844460113083562e-06
104.0,5,0.0002157822956972307
104.0,6,-1.4464537044691823e-05
104.0,7,-4.7522012273028524e-05
104.0,8,-1.6496430329732324e-05
104.0,9,-3.4231774196200554e-05
104.0,10,3.202911905613028e-05
104.0,11,-7.656000418713013e-05
104.0,12,-0.0004070004644141216
104.0,13,-0.0009819499234640706
104.0,14,0.015404304984399472
104.0,15,0.013386972925658363
104.0,16,0.007829481140021436
104.0,17,0.0027073657440791635
104.0,18,0.0017159746586250476
104.0,19,0.0006215739758190452
104.0,20,-0.0005301934399555789
104.0,21,-0.0015861329223501538
104.0,22,0.0034058945229677316
104.0,23,0.0028949114106427034
104.0,24,0.0021576402462850724
104.0,25,0.0014811158917834562
104.0,26,0.0003617287467392212
104.0,27,-0.0005073411910115892
104.0,28,0.003723276371092024
104.0,29,0.002876228527885864
104.0,30,0.0012725588371964225
104.0,31,0.00016347668867621378
104.0,32,-9.069238743693782e-05
104.0,33,-5.0806285229567105e-05
104.0,34,-0.0006039601474471485
104.0,35,-0.0010440598694744314
104.0,36,-7.602457678777379e-07
104.0,37,5.9357035057489695e-05
104.0,38,8.459118279300602e-05
104.0,39,-5.534970008173634e-05
104.0,40,-2.6896268481784617e-05
104.0,41,0.0006308218092077715
104.0,42,3.366769824030529e-05
104.0,43,0.0002780631020622289
104.0,44,0.0003693901183133604
104.0,45,-0.0005803772565248965
104.0,46,3.456037838648607e-05
104.0,47,-0.0003235809696394851
104.0,48,-0.0007271280981612196
104.0,49,-1.3884350616245695e-05
104.0,50,-4.423907683688058e-05
104.0,51,-0.00038531817141058245
104.0,52,-1.3727041303725305e-05
104.0,53,-0.0007913042596005653
104.0,54,0.0015588474584824125
104.0,55,0.00039056697200407593
104.0,56,-0.00013514987727325598
104.0,57,-0.0003355186122541621
104.0,58,0.017274680882936575
105.0,1,0.0006455830329571935
105.0,2,1.8928824505136565e-05
105.0,3,1.9321964923732984e-05
105.0,4,6.9170638523961946e-06
105.0,5,0.00021807131124659734
105.0,6,-1.4617977692104236e-05
105.0,7,-4.802612538533153e-05
105.0,8,-1.6671425019793377e-05
105.0,9,-3.45949042915045e-05
105.0,10,3.2368885674228434e-05
105.0,11,-7.737215037985519e-05
105.0,12,-0.000411317919577096
105.0,13,-0.0009923664361817322
105.0,14,0.015567713700421178
105.0,15,0.013528981804660835
105.0,16,0.007912536199565313
105.0,17,0.0027360854522750747
105.0,18,0.0017341777007803566
105.0,19,0.0006281676276314697
105.0,20,-0.0005358177273806541
105.0,21,-0.001602958606536736
105.0,22,0.0034420242182363965
105.0,23,0.0029256206022642965
105.0,24,0.0021805284726509294
105.0,25,0.001496827556884514
105.0,26,0.00036556596345410907
105.0,27,-0.000512723059223236
105.0,28,0.003762772854223074
105.0,29,0.002906739536263337
105.0,30,0.0012860581262824186
105.0,31,0.00016521084709907982
105.0,32,-9.165445124180449e-05
105.0,33,-5.13452386974982e-05
105.0,34,-0.0006103669540108554
105.0,35,-0.0010551352500058624
105.0,36,-7.683070110781162e-07
105.0,37,5.99866950755706e-05
105.0,38,8.548852582700465e-05
105.0,39,-5.5936849050559875e-05
105.0,40,-2.718158523724555e-05
105.0,41,0.0006375135595479496
105.0,42,3.402484427526948e-05
105.0,43,0.00028101279515645687
105.0,44,0.0003733086058503809
105.0,45,-0.0005865338909703863
105.0,46,3.492699460132707e-05
105.0,47,-0.000327013514235881
105.0,48,-0.0007348414665452
105.0,49,-1.4031635867737763e-05
105.0,50,-4.47083640268218e-05
105.0,51,-0.0003894056216181289
105.0,52,-1.387265765974581e-05
105.0,53,-0.0007996984061664367
105.0,54,0.0015753836954989105
105.0,55,0.00039471010245247824
105.0,56,-0.00013658354527183917
105.0,57,-0.00033907778980753076
105.0,58,0.017457930523034074
106.0,1,0.0006480838661950284
106.0,2,1.9002149878128573e-05
106.0,3,1.939681351232828e-05
106.0,4,6.943858088661384e-06
106.0,5,0.0002189160669847192
106.0,6,-1.4674604598078393e-05
106.0,7,-4.821216712919092e-05
106.0,8,-1.673600639378701e-05
106.0,9,-3.4728916588495604e-05
106.0,10,3.249427573646321e-05
106.0,11,-7.767187099799481e-05
106.0,12,-0.00041291126612469657
106.0,13,-0.0009962106253981326
106.0,14,0.01562801929800235
106.0,15,0.013581389843342463
106.0,16,0.007943187471540922
106.0,17,0.002746684392204421
106.0,18,0.0017408954901473204
106.0,19,0.0006306009991342002
106.0,20,-0.000537893357264017
106.0,21,-0.001609168085225487
106.0,22,0.0034553577962524295
106.0,23,0.002936953756315356
106.0,24,0.00218897531809563
106.0,25,0.0015026259094823768
106.0,26,0.0003669820791472155
106.0,27,-0.0005147092248719919
106.0,28,0.003777348937285302
106.0,29,0.002917999551261823
106.0,30,0.0012910400067775852
106.0,31,0.0001658508341358419
106.0,32,-9.200949859831401e-05
106.0,33,-5.154413819196702e-05
106.0,34,-0.0006127313707202188
106.0,35,-0.0010592225928225804
106.0,36,-7.712819923406519e-07
106.0,37,6.021906960651422e-05
106.0,38,8.581968813741158e-05
106.0,39,-5.615353497949549e-05
106.0,40,-2.728688070706997e-05
106.0,41,0.0006399831340778515
106.0,42,3.415664816890606e-05
106.0,43,0.00028210137237078095
106.0,44,0.00037475471434653216
106.0,45,-0.0005888059822532073
106.0,46,3.506229344254511e-05
106.0,47,-0.0003282802866468202
106.0,48,-0.0007376880667824821
106.0,49,-1.4085991139198834e-05
106.0,50,-4.488155334672892e-05
106.0,51,-0.0003909140853847878
106.0,52,-1.3926397029246055e-05
106.0,53,-0.0008027962459701128
106.0,54,0.0015814863543974435
106.0,55,0.0003962391148798476
106.0,56,-0.00013711263703301398
106.0,57,-0.0003403912958091777
106.0,58,0.01752555836640336
107.0,1,0.0006484065543547126
107.0,2,1.9011611216564135e-05
107.0,3,1.9406471394724813e-05
107.0,4,6.947315409436558e-06
107.0,5,0.00021902506772510897
107.0,6,-1.468191129563823e-05
107.0,7,-4.823617251549674e-05
107.0,8,-1.674433947431333e-05
107.0,9,-3.474620849778159e-05
107.0,10,3.251045509936305e-05
107.0,11,-7.771054462611836e-05
107.0,12,-0.00041311685922758784
107.0,13,-0.0009967066498131202
107.0,14,0.015635800665432246
107.0,15,0.013588152170914369
107.0,16,0.00794714247437652
107.0,17,0.0027480519973565906
107.0,18,0.001741762301678546
107.0,19,0.0006309149825539275
107.0,20,-0.0005381611804747856
107.0,21,-0.0016099693082821337
107.0,22,0.0034570782579319307
107.0,23,0.002938416098773571
107.0,24,0.0021900652336368925
107.0,25,0.0015033740840111741
107.0,26,0.00036716480375280526
107.0,27,-0.0005149655043105107
107.0,28,0.0037792297221966283
107.0,29,0.002919452456422992
107.0,30,0.0012916828300672512
107.0,31,0.0001659334131083177
107.0,32,-9.205531116044242e-05
107.0,33,-5.156980264287985e-05
107.0,34,-0.0006130364567472845
107.0,35,-0.001059749991895765
107.0,36,-7.716658608433755e-07
107.0,37,6.0249053416976394e-05
107.0,38,8.586241875811877e-05
107.0,39,-5.6181494454195446e-05
107.0,40,-2.7300467219326768e-05
107.0,41,0.0006403017888558878
107.0,42,3.417365512291486e-05
107.0,43,0.0002822418339468602
107.0,44,0.00037494130899121017
107.0,45,-0.0005890991553219343
107.0,46,3.507975135754186e-05
107.0,47,-0.00032844374115147167
107.0,48,-0.0007380553700389188
107.0,49,-1.409300472261598e-05
107.0,50,-4.490390035574181e-05
107.0,51,-0.00039110872587079255
107.0,52,-1.3933331141440839e-05
107.0,53,-0.0008031959672350887
107.0,54,0.001582273794255303
107.0,55,0.0003964364068059585
107.0,56,-0.00013718090693767357
107.0,57,-0.0003405607804545447
107.0,58,0.017534284539741332
108.0,1,0.0006491326027139672
108.0,2,1.9032899228029868e-05
108.0,3,1.9428201630112208e-05
108.0,4,6.955094381146474e-06
108.0,5,0.0002192703193909736
108.0,6,-1.4698351365162186e-05
108.0,7,-4.82901846346855e-05
108.0,8,-1.6763088905507256e-05
108.0,9,-3.47851152936718e-05
108.0,10,3.254685866591748e-05
108.0,11,-7.779756028937384e-05
108.0,12,-0.00041357944370906923
108.0,13,-0.0009978227047468097
108.0,14,0.015653308742149572
108.0,15,0.013603367407951237
108.0,16,0.00795604123075667
108.0,17,0.0027511291089489707
108.0,18,0.0017437126276238111
108.0,19,0.0006316214452483359
108.0,20,-0.0005387637826990242
108.0,21,-0.0016117720601596178
108.0,22,0.0034609492967108066
108.0,23,0.002941706369304552
108.0,24,0.002192517543604727
108.0,25,0.0015050574767010052
108.0,26,0.0003675759341154086
108.0,27,-0.0005155421330471483
108.0,28,0.0037834614882471967
108.0,29,0.0029227214930357096
108.0,30,0.0012931291824689682
108.0,31,0.00016611921579637917
108.0,32,-9.215838942522936e-05
108.0,33,-5.1627547657446464e-05
108.0,34,-0.0006137229003082322
108.0,35,-0.0010609366398104884
108.0,36,-7.725295649133271e-07
108.0,37,6.0316516990533625e-05
108.0,38,8.595856265471875e-05
108.0,39,-5.6244403272268964e-05
108.0,40,-2.733103687192475e-05
108.0,41,0.0006410187621064546
108.0,42,3.421192076942665e-05
108.0,43,0.00028255787249307585
108.0,44,0.00037536114694174913
108.0,45,-0.0005897587947265458
108.0,46,3.511903166628626e-05
108.0,47,-0.00032881151378695036
108.0,48,-0.0007388818023659125
108.0,49,-1.4108785285307883e-05
108.0,50,-4.49541811260135e-05
108.0,51,-0.00039154666696428723
108.0,52,-1.3948932893876399e-05
108.0,53,-0.0008040953400812657
108.0,54,0.0015840455339354684
108.0,55,0.0003968803136397088
108.0,56,-0.00013733451422315014
108.0,57,-0.0003409421209066119
108.0,58,0.017553918429751764
109.0,1,0.0006491326027139672
109.0,2,1.9032899228029868e-05
109.0,3,1.9428201630112208e-05
109.0,4,6.955094381146474e-06
109.0,5,0.0002192703193909736
109.0,6,-1.4698351365162186e-05
109.0,7,-4.82901846346855e-05
109.0,8,-1.6763088905507256e-05
109.0,9,-3.47851152936718e-05
109.0,10,3.254685866591748e-05
109.0,11,-7.779756028937384e-05
109.0,12,-0.00041357944370906923
109.0,13,-0.0009978227047468097
109.0,14,0.015653308742149572
109.0,15,0.013603367407951237
109.0,16,0.00795604123075667
109.0,17,0.0027511291089489707
109.0,18,0.0017437126276238111
109.0,19,0.0006316214452483359
109.0,20,-0.0005387637826990242
109.0,21,-0.0016117720601596178
109.0,22,0.0034609492967108066
109.0,23,0.002941706369304552
109.0,24,0.002192517543604727
109.0,25,0.0015050574767010052
109.0,26,0.0003675759341154086
109.0,27,-0.0005155421330471483
109.0,28,0.0037834614882471967
109.0,29,0.0029227214930357096
109.0,30,0.0012931291824689682
109.0,31,0.00016611921579637917
109.0,32,-9.215838942522936e-05
109.0,33,-5.1627547657446464e-05
109.0,34,-0.0006137229003082322
109.0,35,-0.0010609366398104884
109.0,36,-7.725295649133271e-07
109.0,37,6.0316516990533625e-05
109.0,38,8.595856265471875e-05
109.0,39,-5.6244403272268964e-05
109.0,40,-2.733103687192475e-05
109.0,41,0.0006410187621064546
109.0,42,3.421192076942665e-05
109.0,43,0.00028255787249307585
109.0,44,0.00037536114694174913
109.0,45,-0.0005897587947265458
109.0,46,3.511903166628626e-05
109.0,47,-0.00032881151378695036
109.0,48,-0.0007388818023659125
109.0,49,-1.4108785285307883e-05
109.0,50,-4.49541811260135e-05
109.0,51,-0.00039154666696428723
109.0,52,-1.3948932893876399e-05
109.0,53,-0.0008040953400812657
109.0,54,0.0015840455339354684
109.0,55,0.0003968803136397088
109.0,56,-0.00013733451422315014
109.0,57,-0.0003409421209066119
109.0,58,0.017553918429751764
110.0,1,0.0006491326027139672
110.0,2,1.9032899228029868e-05
110.0,3,1.9428201630112208e-05
110.0,4,6.955094381146474e-06
110.0,5,0.0002192703193909736
110.0,6,-1.4698351365162186e-05
110.0,7,-4.82901846346855e-05
110.0,8,-1.6763088905507256e-05
110.0,9,-3.47851152936718e-05
110.0,10,3.254685866591748e-05
110.0,11,-7.779756028937384e-05
110.0,12,-0.00041357944370906923
110.0,13,-0.0009978227047468097
110.0,14,0.015653308742149572
110.0,15,0.013603367407951237
110.0,16,0.00795604123075667
110.0,17,0.0027511291089489707
110.0,18,0.0017437126276238111
110.0,19,0.0006316214452483359
110.0,20,-0.0005387637826990242
110.0,21,-0.0016117720601596178
110.0,22,0.0034609492967108066
110.0,23,0.002941706369304552
110.0,24,0.002192517543604727
110.0,25,0.0015050574767010052
110.0,26,0.0003675759341154086
110.0,27,-0.0005155421330471483
110.0,28,0.0037834614882471967
110.0,29,0.0029227214930357096
110.0,30,0.0012931291824689682
110.0,31,0.00016611921579637917
110.0,32,-9.215838942522936e-05
110.0,33,-5.1627547657446464e-05
110.0,34,-0.0006137229003082322
110.0,35,-0.0010609366398104884
110.0,36,-7.725295649133271e-07
110.0,37,6.0316516990533625e-05
110.0,38,8.595856265471875e-05
110.0,39,-5.6244403272268964e-05
110.0,40,-2.733103687192475e-05
110.0,41,0.0006410187621064546
110.0,42,3.421192076942665e-05
110.0,43,0.00028255787249307585
110.0,44,0.00037536114694174913
110.0,45,-0.0005897587947265458
110.0,46,3.511903166628626e-05
110.0,47,-0.00032881151378695036
110.0,48,-0.0007388818023659125
110.0,49,-1.4108785285307883e-05
110.0,50,-4.49541811260135e-05
110.0,51,-0.00039154666696428723
110.0,52,-1.3948932893876399e-05
110.0,53,-0.0008040953400812657
110.0,54,0.0015840455339354684
110.0,55,0.0003968803136397088
110.0,56,-0.00013733451422315014
110.0,57,-0.0003409421209066119
110.0,58,0.017553918429751764
111.0,1,0.0006363864204008202
111.0,2,1.8659176357510933e-05
111.0,3,1.904671527496454e-05
111.0,4,6.818530205343289e-06
111.0,5,0.00021496479014355844
111.0,6,-1.4409736813845953e-05
111.0,7,-4.734197187580974e-05
111.0,8,-1.643393222641322e-05
111.0,9,-3.4102084876366684e-05
111.0,10,3.190777383615616e-05
111.0,11,-7.626995197485185e-05
111.0,12,-0.00040545851614100475
111.0,13,-0.0009782297403498061
111.0,14,0.01534594472867912
111.0,15,0.013336255468873856
111.0,16,0.0077998186187568114
111.0,17,0.0026971087054376707
111.0,18,0.0017094735721411287
111.0,19,0.0006192191001722656
111.0,20,-0.0005281847658754875
111.0,21,-0.001580123749427201
111.0,22,0.0033929910603720036
111.0,23,0.0028839438422066585
111.0,24,0.002149465879726001
111.0,25,0.0014755045828198103
111.0,26,0.00036035831219888146
111.0,27,-0.0005054190952209525
111.0,28,0.0037091704842614095
111.0,29,0.0028653317391816036
111.0,30,0.0012677376625220187
111.0,31,0.00016285734638209066
111.0,32,-9.034879322086632e-05
111.0,33,-5.061380184850703e-05
111.0,34,-0.0006016720022471219
111.0,35,-0.0010401043764290026
111.0,36,-7.573667511454501e-07
111.0,37,5.913215648005444e-05
111.0,38,8.427070313824203e-05
111.0,39,-5.514000402140782e-05
111.0,40,-2.6794369641083768e-05
111.0,41,0.0006284318983715997
111.0,42,3.354014608474606e-05
111.0,43,0.00027700964024381585
111.0,44,0.00036799065847904837
111.0,45,-0.0005781784585080327
111.0,46,3.442944402406991e-05
111.0,47,-0.00032235506085541313
111.0,48,-0.0007243733237386963
111.0,49,-1.3831748740788449e-05
111.0,50,-4.407147426885931e-05
111.0,51,-0.00038385836776462875
111.0,52,-1.3675035462303975e-05
111.0,53,-0.000788306350112367
111.0,54,0.0015529416595475457
111.0,55,0.00038908728255820165
111.0,56,-0.00013463785298784535
111.0,57,-0.0003342474774134859
111.0,58,0.017209234582901713
112.0,1,0.0006363864204008202
112.0,2,1.8659176357510933e-05
112.0,3,1.904671527496454e-05
112.0,4,6.818530205343289e-06
112.0,5,0.00021496479014355844
112.0,6,-1.4409736813845953e-05
112.0,7,-4.734197187580974e-05
112.0,8,-1.643393222641322e-05
112.0,9,-3.4102084876366684e-05
112.0,10,3.190777383615616e-05
112.0,11,-7.626995197485185e-05
112.0,12,-0.00040545851614100475
112.0,13,-0.0009782297403498061
112.0,14,0.01534594472867912
112.0,15,0.013336255468873856
112.0,16,0.0077998186187568114
112.0,17,0.0026971087054376707
112.0,18,0.0017094735721411287
112.0,19,0.0006192191001722656
112.0,20,-0.0005281847658754875
112.0,21,-0.001580123749427201
112.0,22,0.0033929910603720036
112.0,23,0.0028839438422066585
112.0,24,0.002149465879726001
112.0,25,0.0014755045828198103
112.0,26,0.00036035831219888146
112.0,27,-0.0005054190952209525
112.0,28,0.0037091704842614095
112.0,29,0.0028653317391816036
112.0,30,0.0012677376625220187
112.0,31,0.00016285734638209066
112.0,32,-9.034879322086632e-05
112.0,33,-5.061380184850703e-05
112.0,34,-0.0006016720022471219
112.0,35,-0.0010401043764290026
112.0,36,-7.573667511454501e-07
112.0,37,5.913215648005444e-05
112.0,38,8.427070313824203e-05
112.0,39,-5.514000402140782e-05
112.0,40,-2.6794369641083768e-05
112.0,41,0.0006284318983715997
112.0,42,3.354014608474606e-05
112.0,43,0.00027700964024381585
112.0,44,0.00036799065847904837
112.0,45,-0.0005781784585080327
112.0,46,3.442944402406991e-05
112.0,47,-0.00032235506085541313
112.0,48,-0.0007243733237386963
112.0,49,-1.3831748740788449e-05
112.0,50,-4.407147426885931e-05
112.0,51,-0.00038385836776462875
112.0,52,-1.3675035462303975e-05
112.0,53,-0.000788306350112367
112.0,54,0.0015529416595475457
112.0,55,0.00038908728255820165
112.0,56,-0.00013463785298784535
112.0,57,-0.0003342474774134859
112.0,58,0.017209234582901713
113.0,1,0.0006447763125577871
113.0,2,1.8905171158967027e-05
113.0,3,1.9297820217724383e-05
113.0,4,6.908420550278275e-06
113.0,5,0.0002177988093955527
113.0,6,-1.4599710948284424e-05
113.0,7,-4.796611191957393e-05
113.0,8,-1.6650592318536678e-05
113.0,9,-3.455167451827212e-05
113.0,10,3.2328437267146075e-05
113.0,11,-7.727546630941932e-05
113.0,12,-0.00041080393681973345
113.0,13,-0.0009911263751440906
113.0,14,0.0155482602818468
113.0,15,0.013512075985731519
113.0,16,0.007902648692476547
113.0,17,0.0027326664393946304
113.0,18,0.0017320106719523184
113.0,19,0.000627382669082261
113.0,20,-0.0005351481693537958
113.0,21,-0.001600955548895298
113.0,22,0.003437723064037685
113.0,23,0.002921964746118803
113.0,24,0.0021778036837978043
113.0,25,0.001494957120562741
113.0,26,0.00036510915194028426
113.0,27,-0.0005120823606267762
113.0,28,0.003758070891945171
113.0,29,0.0029031072733608425
113.0,30,0.001284451068058071
113.0,31,0.00016500439966783808
113.0,32,-9.153991983647343e-05
113.0,33,-5.1281077570289146e-05
113.0,34,-0.0006096042389434716
113.0,35,-0.001053816752323227
113.0,36,-7.673473395368631e-07
113.0,37,5.9911735549511825e-05
113.0,38,8.538169927528739e-05
113.0,39,-5.5866950363802794e-05
113.0,40,-2.7147618956718818e-05
113.0,41,0.0006367169226027754
113.0,42,3.3982326890201215e-05
113.0,43,0.0002806616412164662
113.0,44,0.0003728421192387583
113.0,45,-0.0005858009582984335
113.0,46,3.488334981384028e-05
113.0,47,-0.0003266048779743285
